City,Density,Population,Latitude,Longitude
Cochrane,444427464.749341,4441,49.067000,-81.016600
South River,444411826.787328,16349,40.445500,-74.378400
New Brunswick,444407645.802259,57073,40.487000,-74.445000
Tinton Falls,444401103.524234,17789,40.270900,-74.094800
Asbury Park,444394612.853606,15767,40.222600,-74.011700
Dickson City,444390617.981842,5799,41.468300,-75.635800
Milltown,444358842.137495,7162,40.450400,-74.435100
Dunmore,444357354.235134,13069,41.415300,-75.607200
Somerville,444355439.194826,12418,40.569600,-74.609200
Webster,444346073.136716,5652,43.215000,-77.422500
Manville,444335262.681350,10414,40.542100,-74.589200
Peterborough,444326883.062612,83627,44.300000,-78.333300
Raritan,444322568.426875,8011,40.573100,-74.643100
Spotswood,444313297.958949,8456,40.394900,-74.392000
Belmar,444306479.607168,5682,40.179800,-74.025500
Stroudsburg,444271534.184859,5511,40.983800,-75.197200
Taylor,444208753.444024,5934,41.395800,-75.714700
Freehold,444203870.202332,11894,40.259600,-74.275500
Fairport,444199611.643171,5384,43.099000,-77.442700
Jamesburg,444186344.278132,6068,40.349400,-74.440000
Manasquan,444180305.246633,5903,40.118300,-74.044600
Moosic,444175282.546033,5742,41.358400,-75.702700
East Rochester,444162726.047566,6583,43.112100,-77.486900
Canandaigua,444158004.778986,10289,42.888500,-77.280500
Old Forge,444146401.389734,7937,41.370500,-75.740900
Bangor,444100140.040839,5227,40.867800,-75.208500
Point Pleasant,444083892.830796,18651,40.077200,-74.070200
Pittston,444036233.220585,7694,41.327400,-75.788500
Exeter,444006173.018145,5589,41.333800,-75.821400
Hilton,443998500.399601,5855,43.290000,-77.792500
Hightstown,443960519.644729,5384,40.268600,-74.525300
Princeton,443949875.643682,31822,40.356200,-74.669300
Phillipsburg,443878473.229698,14459,40.689500,-75.182100
Horseheads,443858112.596466,6460,42.168900,-76.829900
Kingston,443840774.869458,12878,41.265200,-75.887500
Wilkes-Barre,443830427.923160,40806,41.246800,-75.875900
Easton,443828276.935111,27109,40.685800,-75.220900
Wilson,443803338.705248,7819,40.684400,-75.240700
Nazareth,443799096.042899,5711,40.740000,-75.313200
Plymouth,443734827.588957,5809,41.240400,-75.950500
Beachwood,443696671.659670,11248,39.928600,-74.202300
Nanticoke,443624068.824638,10279,41.200400,-76.000300
Morrisville,443585911.752908,8578,40.207400,-74.779700
Bethlehem,443572010.494321,75707,40.626600,-75.367900
Hellertown,443539948.443872,5847,40.581100,-75.337800
Palmerton,443534206.640710,5306,40.802300,-75.616000
Timmins,443532402.512726,34974,48.466600,-81.333300
Northampton,443516484.061027,9888,40.686600,-75.490400
Catasauqua,443498515.650597,6596,40.653100,-75.464300
Lehighton,443456186.936765,5304,40.830600,-75.716500
Doylestown,443372275.404232,8315,40.314000,-75.128000
Oshawa,443352437.128017,450963,43.880000,-78.850000
Fort Severn,443337139.987363,125,55.983300,-87.650000
Bristol,443333793.382350,9631,40.102800,-74.852900
Quakertown,443319173.628771,8843,40.439800,-75.345600
Burlington,443293664.090760,9832,40.078300,-74.852300
Emmaus,443286665.149421,11454,40.535200,-75.497800
Perkasie,443276604.717124,8555,40.371900,-75.292000
Orillia,443226267.329256,37483,44.600000,-79.416700
Hatboro,443180146.179029,7436,40.177500,-75.105400
Souderton,443147802.041327,7008,40.311000,-75.322300
Berwick,443138001.124386,10086,41.055500,-76.249200
Lansdale,443085843.817940,16588,40.241700,-75.281200
Ambler,443017188.488173,6521,40.156400,-75.221500
Palmyra,442970060.871176,7221,40.002500,-75.036000
Parry Sound,442962892.059272,7105,45.333700,-80.033000
Norristown,442830438.103734,34510,40.122400,-75.339900
Kapuskasing,442819655.895146,9240,49.416700,-82.433300
Collegeville,442800057.521087,5130,40.187300,-75.458100
Conshohocken,442798500.386970,8053,40.077200,-75.303500
Haddonfield,442793077.820411,11435,39.895500,-75.034600
Collingswood,442783212.159268,14027,39.916000,-75.075900
Camden,442782907.136768,74532,39.936100,-75.107300
Audubon,442744661.767316,8733,39.890600,-75.072200
Haddon Heights,442733597.587550,7588,39.879100,-75.064500
Barrington,442730427.246537,6781,39.868900,-75.051400
Somerdale,442722251.421624,5508,39.845400,-75.021800
Berlin,442719413.458705,7606,39.791500,-74.937500
Lindenwold,442708293.372659,17471,39.817200,-74.989800
Stratford,442701059.936458,7015,39.829000,-75.015600
Gloucester City,442699227.519571,11342,39.892400,-75.117300
Barrie,442693209.592902,182041,44.383800,-79.700000
Bellmawr,442680744.773308,11489,39.866500,-75.094100
Runnemede,442678122.223469,8390,39.852100,-75.073900
Pine Hill,442662744.174753,10536,39.787900,-74.985700
Phoenixville,442648551.362473,16943,40.135800,-75.520100
Schuylkill Haven,442632903.105350,5155,40.628400,-76.172900
Yeadon,442618726.989043,11505,39.932500,-75.252700
Brigantine,442616081.006733,8963,39.413800,-74.378700
Lansdowne,442606843.479209,10646,39.940800,-75.276000
Darby,442590571.025319,10700,39.921000,-75.261100
Mount Carmel,442588167.998337,5650,40.795900,-76.412100
Woodbury,442570112.232586,9919,39.837900,-75.152400
Clifton Heights,442567503.533180,6702,39.930100,-75.295800
Collingdale,442562771.790536,8791,39.915100,-75.277600
Sharon Hill,442560947.574958,5704,39.907500,-75.267800
Sudbury,442560187.703480,157857,46.500000,-80.966600
Lancaster,442543400.718061,10179,42.900700,-78.670100
Williamsville,442527607.998323,5292,42.962300,-78.741800
Glenolden,442521409.791634,7161,39.899600,-75.292000
Absecon,442521311.997122,8283,39.422800,-74.494400
Folcroft,442520450.052002,6614,39.889100,-75.277000
Depew,442514854.599191,15193,42.911700,-78.704400
Birdsboro,442512675.329513,5167,40.261800,-75.810000
Toronto,442510527.553843,5213000,43.700000,-79.420000
Norwood,442494769.509684,5895,39.886400,-75.296400
Beitbridge,442484009.371529,26459,-22.209600,29.990000
Prospect Park,442481734.218430,6491,39.885800,-75.307400
Paulsboro,442479370.056645,5920,39.840000,-75.239700
South Williamsport,442479100.458116,6142,41.229400,-77.000900
North Tonawanda,442472819.872195,30475,43.045700,-78.865900
Swarthmore,442463314.740085,6257,39.902200,-75.348800
Mopipi,442457112.126381,3301,-21.179500,24.880000
Ridley Park,442450268.656287,7040,39.878500,-75.325100
Media,442448058.081782,5362,39.919800,-75.388800
Pleasantville,442441435.155018,20732,39.390000,-74.516900
Wyomissing,442433176.643597,10454,40.331700,-75.970300
Pitman,442417045.568875,8846,39.733500,-75.130600
Tonawanda,442415379.913400,14904,43.010500,-78.880500
Shillington,442393619.464845,5288,40.303000,-75.967000
Ventnor City,442392520.101088,10239,39.345700,-74.486000
Glassboro,442382885.934747,20011,39.701400,-75.111300
Kenmore,442374264.208848,15217,42.964600,-78.871300
Northfield,442372951.845641,8360,39.371800,-74.554300
Brookhaven,442365421.625136,8039,39.871500,-75.391800
Clayton,442351624.908833,8676,39.662700,-75.078200
Margate City,442345580.573114,6083,39.330700,-74.507100
Niagara Falls,442345013.143310,48460,43.092100,-79.014700
Chester,442344536.967839,34077,39.845600,-75.371900
Linwood,442306764.233532,6855,39.343500,-74.570800
West Chester,442271482.795931,20060,39.960100,-75.605800
Lewisburg,442253414.500453,5712,40.964200,-76.890100
Lackawanna,442252851.850119,17934,42.818200,-78.832400
Downingtown,442239089.424018,7928,40.007600,-75.701900
Somers Point,442224447.442338,10480,39.316700,-74.606600
Tsumeb,442163512.689964,14959,-19.240000,17.710000
Ocean City,442142961.305151,11206,39.268200,-74.601900
Hamburg,442139221.709455,9696,42.723300,-78.834800
Coatesville,442069055.053760,13123,39.984900,-75.819900
Selinsgrove,442056765.750427,5922,40.800300,-76.864700
Wilmington,441986136.778823,71106,39.741500,-75.541300
Vanimo,441968219.760617,11204,-2.690000,141.304000
Kennett Square,441965033.494294,6174,39.843800,-75.711300
Ephrata,441959261.950152,13885,40.181100,-76.181200
New Holland,441941283.021951,5492,40.100800,-76.090000
Elsmere,441922413.873357,6045,39.738500,-75.594600
Millville,441904189.554894,27918,39.390300,-75.056100
New Castle,441834041.313401,5348,39.668500,-75.569300
Musina,441818113.176637,20191,-22.340000,30.030000
Toliara,441812609.221682,115319,-23.356800,43.690000
Orangeville,441799214.153428,32640,43.917100,-80.083300
Opuwo,441781241.600265,4857,-18.059600,13.820000
Lititz,441774600.310806,9415,40.154000,-76.304400
Palmyra,441670154.403925,7527,40.310000,-76.594400
Newark,441641961.704686,33858,39.677600,-75.757300
Oxford,441568790.673618,5574,39.785800,-75.980100
Hamilton,441493838.227098,721053,43.250000,-79.830000
Millersville,441489184.995891,8353,40.004700,-76.352200
Mount Joy,441472614.098723,8215,40.110500,-76.506500
Elkton,441454404.790021,15652,39.606700,-75.821000
Wildwood,441433785.039158,5070,38.987700,-74.818800
Elizabethtown,441429523.701668,11586,40.153400,-76.599100
Hearst,441394351.796417,5043,49.700500,-83.666600
Columbia,441370641.059403,10432,40.034700,-76.494300
Middletown,441348855.984081,9270,40.201000,-76.728900
Owen Sound,441275509.682619,22625,44.566600,-80.850000
Steelton,441272259.193888,5949,40.225800,-76.825400
New Cumberland,441217847.464669,7318,40.229700,-76.876400
Fredonia,441188716.855335,10567,42.440700,-79.331900
Camp Hill,441176163.026137,7939,40.242200,-76.927400
Smyrna,441157597.347962,11584,39.292200,-75.607700
Grootfontein,441107674.389868,24099,-19.566600,18.116600
Mechanicsburg,441037337.259718,9016,40.211500,-77.006000
Havre de Grace,441031647.636230,13576,39.548100,-76.114500
Red Lion,441028098.202182,6346,39.898600,-76.607800
Wiarton,441013978.636792,2182,44.733700,-81.133300
Aberdeen,440911450.776387,16049,39.514600,-76.173000
Dover,440908724.640942,1991,40.003300,-76.848400
Little Current,440839435.305604,1595,45.967000,-81.933300
Kitchener,440790921.307213,417001,43.450000,-80.500000
Carlisle,440784821.385967,19259,40.199900,-77.204200
Bel Air,440750059.441402,10037,39.534800,-76.346000
Mapai,440468840.865701,201,-22.842700,31.963100
Fort Good Hope,440435417.227165,597,66.266600,-128.633300
Churchill,440331026.145517,1000,58.766000,-94.166000
Hampstead,440290592.336175,6357,39.610900,-76.855200
Chapleau,440218912.944157,2663,47.833700,-83.400000
Gettysburg,440190511.205559,7633,39.830400,-77.233900
Ocean City,440142636.253942,6969,38.398900,-75.071500
Westminster,440066458.748095,18593,39.579700,-77.006400
Seaford,440051754.994295,7750,38.653900,-75.611700
Hollidaysburg,439691921.990018,5767,40.431100,-78.393000
Annapolis,439644488.941628,39321,38.970600,-76.504700
Mount Airy,439570699.226143,9416,39.374200,-77.153500
Walkersville,439507448.115980,6181,39.483200,-77.355900
Otavi,439492511.807190,4562,-19.640000,17.342000
Fruitland,439457658.495698,5285,38.321400,-75.624600
Laurel,439453446.923287,25906,39.095000,-76.861900
Bowie,439360851.869868,58859,38.957500,-76.742100
Sugarcreek,439313058.683048,5009,41.438000,-79.818300
London,439262373.361092,346765,42.970000,-81.250000
Greenbelt,439260071.264551,23489,38.995300,-76.888500
New Carrollton,439223316.772897,13023,38.965400,-76.877300
College Park,439210804.977467,32303,38.996200,-76.933700
Glenarden,439185591.109463,6210,38.929300,-76.857600
Riverdale Park,439166324.521739,7286,38.964400,-76.926700
Bladensburg,439130463.618914,9450,38.942400,-76.926300
Hyattsville,439129482.017572,18333,38.961200,-76.954800
Gaithersburg,439118582.795343,68710,39.134700,-77.213000
Cheverly,439115849.743439,6477,38.925300,-76.914100
Takoma Park,439107938.937877,17885,38.981000,-77.002800
Rockville,439101770.799543,68401,39.083400,-77.155300
Mount Rainier,439087407.976555,8147,38.942300,-76.964500
District Heights,439034055.340852,6022,38.858800,-76.888500
Thohoyandou,438904973.871971,269707,-22.950000,30.480000
Thessalon,438778267.785072,1464,46.250000,-83.550000
Falls Church,438754404.571367,14583,38.884700,-77.175100
Alexandria,438745958.186638,160035,38.818500,-77.086100
Martinsburg,438733619.202602,17404,39.458200,-77.977600
Vienna,438682404.417944,16544,38.899600,-77.259700
Leesburg,438676270.698021,54215,39.105800,-77.554400
Ranson,438657081.751164,5173,39.325000,-77.866600
Herndon,438651480.232979,24532,38.970000,-77.386700
Ennadai,438571997.071338,0,61.133300,-100.883300
Fairfax,438560314.783957,24097,38.853100,-77.299700
Wawa,438418438.176398,2174,48.000400,-84.783300
La Plata,438401103.519611,9365,38.535200,-76.970100
Serowe,438322266.489961,48573,-22.390000,26.710000
Latrobe,438306298.313984,7949,40.312500,-79.382500
Lower Burrell,438278878.907825,11228,40.581800,-79.714100
Manassas Park,438260293.939207,16591,38.771900,-77.445000
Hermitage,438246730.178222,15635,41.231000,-80.441200
New Kensington,438216206.292827,12466,40.571100,-79.752100
Lansdowne House,438211810.263525,120,52.216600,-87.883300
Manassas,438176153.859940,41501,38.747900,-77.483900
Sharon,438175458.549789,13259,41.233900,-80.499700
Murrysville,438158712.238241,19800,40.445600,-79.655500
Hamilton,438140692.570955,52320,32.294200,-64.783900
Plum,438122092.402167,27258,40.502400,-79.749600
Greensburg,438103735.412488,14299,40.311300,-79.544400
Dumfries,438059401.576737,5230,38.567000,-77.323300
Jeannette,438040999.481266,9190,40.327700,-79.613900
Oakmont,438038045.402268,6445,40.520000,-79.836500
Cortland,438021585.348288,6800,41.331900,-80.719200
Monroeville,437999795.843492,27716,40.426200,-79.760500
Hubbard,437987912.324370,7485,41.159300,-80.568200
Fox Chapel,437977650.752957,5309,40.524700,-79.889800
Palapye,437901875.980636,30650,-22.559600,27.130000
Turtle Creek,437898127.466867,5211,40.408500,-79.821400
Wilkinsburg,437884007.943397,15554,40.444200,-79.873300
Frostburg,437883554.525366,8642,39.650600,-78.926900
Forest Hills,437880474.738393,6354,40.425100,-79.854400
Campbell,437849699.697656,7890,41.077700,-80.590400
Swissvale,437834704.498423,8746,40.420700,-79.885800
Girard,437833515.767122,9378,41.167300,-80.696200
White Oak,437827669.118293,7673,40.341500,-79.800700
Painesville,437822256.267895,19813,41.724000,-81.253600
Struthers,437811568.143434,10254,41.051000,-80.592000
Duquesne,437811419.942974,5547,40.373200,-79.850100
Franklin Park,437804635.713919,14552,40.590300,-80.099900
West View,437787252.395768,6602,40.518200,-80.033300
Niles,437787138.005619,18473,41.187700,-80.753100
Munhall,437777650.720469,11158,40.393700,-79.900400
McKeesport,437774094.161917,19245,40.341900,-79.843900
Warren,437771284.823956,39562,41.238800,-80.817700
Warrenton,437763961.526510,9875,38.717600,-77.797500
Beaver Falls,437761120.564499,8483,40.762000,-80.322500
New Brighton,437741425.065451,5785,40.735500,-80.309100
Bellevue,437726160.211239,8159,40.494500,-80.055000
Shamattawa,437719908.818286,870,55.850400,-92.083300
West Mifflin,437717914.783406,19839,40.358100,-79.907200
Monaca,437713985.793524,5522,40.683300,-80.273600
McKees Rocks,437679490.894324,5950,40.468800,-80.063000
Mentor,437669994.419237,47121,41.689500,-81.336100
Mentor-on-the-Lake,437661138.714080,7404,41.713500,-81.365000
Baldwin,437658365.647630,19610,40.369000,-79.966900
Clairton,437657992.354900,6611,40.297600,-79.885300
Brentwood,437653579.835308,9398,40.373400,-79.975700
Sarnia,437652012.072321,144172,42.966600,-82.400000
Ambridge,437646297.546290,6724,40.592200,-80.226500
Aliquippa,437642987.144185,9006,40.615500,-80.254800
Crafton,437618488.818337,5803,40.433300,-80.071200
Coraopolis,437618193.582511,5530,40.514800,-80.162700
Whitehall,437616782.428710,13733,40.360200,-79.989800
Connellsville,437614184.607575,7368,40.015800,-79.589900
Pleasant Hills,437611058.666478,8132,40.329800,-79.959600
Dormont,437604866.827678,8377,40.394100,-80.037700
Jefferson Hills,437590999.269459,11226,40.292700,-79.932900
Castle Shannon,437588267.906335,8173,40.366400,-80.019400
Carnegie,437563414.680050,7898,40.408000,-80.086100
Canfield,437559042.247239,7256,41.031500,-80.767100
Kirtland,437548512.113884,6824,41.596900,-81.340600
Willoughby,437519703.590916,22860,41.646000,-81.408400
Bethel Park,437505496.728221,32404,40.323900,-80.036400
Eastlake,437502815.337932,18172,41.658100,-81.432300
Marysville,437479269.111278,9706,42.908300,-82.480600
Bridgeville,437465978.810977,5023,40.357800,-80.106100
Willowick,437425534.229832,14148,41.634300,-81.468000
Willoughby Hills,437413228.847834,9550,41.587300,-81.433300
Wickliffe,437390459.942689,12736,41.607200,-81.469000
Saint Clair,437377978.301856,5335,42.826200,-82.493000
Highland Heights,437320903.358611,8414,41.551800,-81.469100
Euclid,437302818.756081,47201,41.590400,-81.518800
Mayfield Heights,437298525.088622,18682,41.517500,-81.453400
California,437286360.038607,6364,40.069200,-79.915200
Richmond Heights,437284666.027702,10417,41.558900,-81.502900
Lyndhurst,437246412.026089,13557,41.517200,-81.492200
Pepper Pike,437239684.436664,6258,41.480100,-81.461900
Canonsburg,437228227.419055,8837,40.264200,-80.186800
Bekiy,437221102.619643,4286,-24.216200,45.316600
South Euclid,437211694.823149,21598,41.523900,-81.524500
Beachwood,437179681.989821,11696,41.475900,-81.502900
Aurora,437177274.458375,15982,41.311800,-81.345000
University Heights,437161072.310750,13028,41.494800,-81.534800
Doline,437157407.812315,525,65.183300,-123.416700
Solon,437148358.458710,22962,41.386400,-81.440100
East Cleveland,437147822.163156,17187,41.531800,-81.579500
Cleveland Heights,437143227.931555,44562,41.511200,-81.563600
Shaker Heights,437115317.172206,27440,41.474400,-81.549600
Ravenna,437113983.848402,11461,41.161300,-81.242100
Warrensville Heights,437103286.487283,13251,41.436300,-81.522200
